# Dataset: TUM
# Sequence: fr1desk
# First orb kf index 2
# Camera translation noise std: 0.02 m
# Camera rotation noise std: 0.0 m
# Landmark location noise std: 0.0 m
# Landmarks initialised with av depth: 1.0 m

20 1216 3917
517.306408 516.469215 318.64304 255.313989
0 0     5.460480e+02 1.658880e+02
16 671     3.815424e+02 3.939841e+02
16 673     2.102400e+02 3.441600e+02
16 674     1.929600e+02 3.340800e+02
16 675     1.393459e+02 3.458765e+02
16 677     4.976641e+02 3.646080e+02
16 686     2.350000e+02 4.580000e+02
16 687     3.276288e+02 4.188672e+02
16 688     4.926874e+02 3.971360e+02
16 691     5.299200e+02 3.772800e+02
16 693     5.308417e+02 3.753217e+02
16 704     1.660000e+02 4.000000e+02
16 725     2.508227e+02 3.493602e+02
16 727     2.120049e+02 3.702621e+02
16 736     4.993921e+02 3.214080e+02
16 751     2.764800e+02 2.211840e+02
16 758     1.451520e+02 2.108160e+02
16 761     4.997377e+02 2.384640e+02
16 778     3.836161e+02 3.317761e+02
16 784     3.084000e+02 2.820000e+02
16 792     2.115072e+02 3.682714e+02
16 793     1.157760e+02 4.354561e+02
16 800     2.090189e+02 2.139955e+02
16 816     8.062158e+01 2.896405e+02
16 832     4.055962e+02 3.757364e+02
16 848     3.268800e+02 4.190400e+02
16 866     1.552712e+02 2.120049e+02
16 867     1.464000e+02 2.112000e+02
16 872     3.822060e+02 3.314443e+02
16 875     6.912001e+01 4.440960e+02
16 878     5.170000e+02 4.170000e+02
16 879     4.269958e+02 2.747106e+02
16 882     3.490560e+02 4.285440e+02
16 886     5.000000e+02 3.640000e+02
16 887     3.009600e+02 4.334400e+02
16 889     3.110400e+02 4.205262e+02
16 893     4.416000e+02 3.828000e+02
16 906     1.040000e+02 3.920000e+02
16 907     5.304000e+02 3.780000e+02
16 908     1.440000e+02 3.480000e+02
16 909     1.440000e+02 3.484800e+02
16 910     2.269348e+02 2.896405e+02
16 911     2.209629e+02 2.717246e+02
16 912     4.980623e+02 3.189032e+02
16 914     4.363200e+02 2.433600e+02
16 915     3.851920e+02 2.000610e+02
16 917     1.658880e+02 2.737152e+02
16 919     4.147201e+02 3.670273e+02
16 931     1.373553e+02 3.463742e+02
16 932     2.184000e+02 2.472000e+02
16 933     4.651200e+02 2.275200e+02
16 934     9.480000e+01 3.420000e+02
16 940     3.085517e+02 2.463437e+02
16 942     2.985985e+02 2.120049e+02
16 943     1.451520e+02 2.937600e+02
16 950     2.505600e+02 3.484800e+02
16 958     3.096000e+02 2.462400e+02
16 975     3.300000e+02 3.020000e+02
16 984     3.105424e+02 2.448507e+02
16 986     4.285440e+02 2.626560e+02
16 987     3.836160e+02 2.021760e+02
16 991     2.304000e+02 1.843200e+02
16 992     3.528000e+02 2.076000e+02
16 995     4.284000e+02 3.096000e+02
16 997     2.410000e+02 2.990000e+02
16 998     1.065600e+02 2.707200e+02
16 999     1.320000e+02 2.290000e+02
16 1000     3.902400e+02 2.318400e+02
16 1002     5.661427e+02 2.974041e+02
16 1003     3.856897e+02 2.011392e+02
16 1004     2.750000e+02 2.180000e+02
16 1005     3.542400e+02 2.367360e+02
16 1006     2.275200e+02 1.929600e+02
16 1008     2.314138e+02 1.816474e+02
16 1009     1.325777e+02 2.364900e+02
16 1010     1.310400e+02 2.304000e+02
16 1011     6.808045e+01 2.400732e+02
16 1013     1.783296e+02 3.048192e+02
16 1015     2.229120e+02 2.799360e+02
16 1016     4.284000e+02 2.628000e+02
16 1018     1.656000e+02 2.760000e+02
16 1020     3.585600e+02 2.448000e+02
16 1021     1.306368e+02 2.322432e+02
16 1024     2.125440e+02 2.108160e+02
16 1026     3.045704e+02 1.719927e+02
16 1028     1.612432e+02 1.146618e+02
16 1044     8.200000e+01 2.910000e+02
16 1057     9.853749e+01 2.000610e+02
16 1059     2.198016e+02 3.732480e+02
16 1061     2.149909e+02 3.374163e+02
16 1063     3.818880e+02 3.335040e+02
16 1068     3.620000e+02 2.940000e+02
16 1070     3.330000e+02 2.750000e+02
16 1071     3.326400e+02 2.764800e+02
16 1073     2.388788e+02 2.413671e+02
16 1074     2.436564e+02 2.866545e+02
16 1085     1.368000e+02 2.404800e+02
16 1086     1.365120e+02 2.419200e+02
16 1088     2.388788e+02 2.418647e+02
16 1091     3.000000e+02 1.680000e+02
16 1092     1.194394e+02 1.403413e+02
16 1096     1.860000e+02 2.380000e+02
16 1097     7.464961e+01 2.264371e+02
16 1102     1.365120e+02 2.903040e+02
16 1105     4.048995e+02 3.762341e+02
16 1112     7.000000e+01 2.400000e+02
16 1121     1.368576e+02 2.903040e+02
16 1125     1.020211e+02 1.567642e+02
16 1127     5.004000e+02 3.216000e+02
16 1138     5.690000e+02 4.130000e+02
16 1195     5.664000e+02 3.972000e+02
16 1196     1.320000e+02 2.292000e+02
16 1202     3.090000e+02 2.470000e+02
17 30     5.928000e+02 3.420000e+02
17 36     4.475520e+02 4.078080e+02
17 38     4.435200e+02 3.672000e+02
17 40     2.217600e+02 4.291200e+02
17 49     2.799360e+02 2.280960e+02
17 61     5.250356e+02 4.006196e+02
17 64     5.267277e+02 4.013163e+02
17 178     3.632948e+02 2.538087e+02
17 179     3.680000e+02 2.520000e+02
17 528     4.541185e+02 2.820096e+02
17 580     3.566592e+02 3.214081e+02
17 582     4.560000e+02 2.832000e+02
17 595     1.289945e+02 4.013163e+02
17 599     1.074954e+02 3.475686e+02
17 607     5.040000e+02 4.452000e+02
17 611     5.068800e+02 4.464000e+02
17 612     5.045761e+02 4.458240e+02
17 630     1.680000e+02 4.560000e+02
17 631     1.932000e+02 4.536000e+02
17 632     1.396800e+02 4.420800e+02
17 638     3.192000e+02 4.272000e+02
17 641     5.976000e+02 4.320000e+02
17 642     4.620000e+02 3.280000e+02
17 646     1.592525e+02 2.612737e+02
17 649     1.044000e+02 3.528000e+02
17 652     3.230000e+02 2.340000e+02
17 653     8.800000e+01 2.940000e+02
17 654     1.313833e+02 2.538087e+02
17 657     3.585600e+02 4.305600e+02
17 659     5.992705e+02 4.313089e+02
17 662     4.541185e+02 3.255552e+02
17 671     4.199041e+02 4.406400e+02
17 676     2.664000e+02 3.556800e+02
17 677     5.266945e+02 4.002049e+02
17 695     4.812000e+02 3.360000e+02
17 696     4.809600e+02 3.355200e+02
17 707     3.860000e+02 4.040000e+02
17 713     3.583181e+02 4.279911e+02
17 714     4.164480e+02 4.129920e+02
17 723     2.910000e+02 4.010000e+02
17 726     3.690000e+02 3.280000e+02
17 727     2.513204e+02 4.230145e+02
17 736     5.200590e+02 3.583181e+02
17 737     5.225473e+02 3.587328e+02
17 740     2.954880e+02 2.868480e+02
17 758     1.624320e+02 2.643840e+02
17 761     5.097600e+02 2.793600e+02
17 764     4.690000e+02 4.380000e+02
17 778     4.112640e+02 3.784320e+02
17 792     2.478367e+02 4.210238e+02
17 800     2.239488e+02 2.687386e+02
17 816     1.045095e+02 3.508532e+02
17 832     4.396033e+02 4.209409e+02
17 866     1.719927e+02 2.651554e+02
17 867     1.627200e+02 2.635200e+02
17 869     1.074954e+02 2.759050e+02
17 872     4.120659e+02 3.762341e+02
17 878     5.520000e+02 4.520000e+02
17 886     5.290000e+02 4.040000e+02
17 894     3.690000e+02 4.490000e+02
17 895     3.684000e+02 4.476000e+02
17 896     4.752000e+02 4.233600e+02
17 906     1.450000e+02 4.530000e+02
17 909     1.756800e+02 4.075200e+02
17 911     2.478367e+02 3.224863e+02
17 912     5.195613e+02 3.583182e+02
17 913     1.670400e+02 3.470400e+02
17 914     4.544640e+02 2.833920e+02
17 916     4.464000e+02 3.072000e+02
17 917     1.891123e+02 3.259700e+02
17 919     4.478977e+02 4.080845e+02
17 922     3.024000e+02 3.470400e+02
17 923     3.816000e+02 3.571200e+02
17 924     3.810000e+02 3.570000e+02
17 940     3.283200e+02 2.937600e+02
17 942     3.165144e+02 2.597807e+02
17 943     1.716941e+02 3.458765e+02
17 944     1.668000e+02 3.468000e+02
17 945     1.972800e+02 3.196800e+02
17 958     3.283200e+02 2.952000e+02
17 961     1.762560e+02 2.453760e+02
17 963     1.731871e+02 3.463742e+02
17 973     3.594240e+02 3.507840e+02
17 979     3.030000e+02 3.480000e+02
17 980     3.583181e+02 3.404023e+02
17 986     4.464000e+02 3.067200e+02
17 987     4.003200e+02 2.505600e+02
17 989     3.762341e+02 2.657526e+02
17 990     2.440000e+02 2.340000e+02
17 991     2.448000e+02 2.332800e+02
17 994     2.112000e+02 3.588000e+02
17 997     2.690000e+02 3.490000e+02
17 998     1.278720e+02 3.283200e+02
17 1000     4.105728e+02 2.778624e+02
17 1001     3.545857e+02 3.131136e+02
17 1002     5.792810e+02 3.374163e+02
17 1003     4.001219e+02 2.478367e+02
17 1004     2.910000e+02 2.650000e+02
17 1006     2.433600e+02 2.462400e+02
17 1007     2.448000e+02 2.472000e+02
17 1008     2.463437e+02 2.339021e+02
17 1009     1.504936e+02 2.938209e+02
17 1011     8.599636e+01 2.974041e+02
17 1012     1.094400e+02 2.131200e+02
17 1013     2.073600e+02 3.566592e+02
17 1014     2.060329e+02 3.583181e+02
17 1015     2.488320e+02 3.317760e+02
17 1016     4.460000e+02 3.070000e+02
17 1018     1.944000e+02 3.297600e+02
17 1021     1.513728e+02 2.840833e+02
17 1023     2.320000e+02 2.630000e+02
17 1025     2.894400e+02 2.246400e+02
17 1026     3.153200e+02 2.185741e+02
17 1027     1.088640e+02 2.142720e+02
17 1028     1.731871e+02 1.702011e+02
17 1029     2.900000e+02 3.550000e+02
17 1030     1.800000e+02 3.980000e+02
17 1031     4.160000e+02 4.170000e+02
17 1032     4.550641e+02 3.332359e+02
17 1033     4.704000e+02 3.780000e+02
17 1034     4.710000e+02 3.780000e+02
17 1035     2.678400e+02 3.470400e+02
17 1036     1.907712e+02 3.255552e+02
17 1037     2.221573e+02 2.902377e+02
17 1038     4.022784e+02 2.488320e+02
17 1045     2.073600e+02 3.576960e+02
17 1049     4.550641e+02 2.830713e+02
17 1050     3.680640e+02 3.127680e+02
17 1051     4.020000e+02 2.520000e+02
17 1052     4.443145e+02 2.866545e+02
17 1053     4.596000e+02 2.580000e+02
17 1055     2.892000e+02 2.256000e+02
17 1061     2.472395e+02 3.869836e+02
17 1062     4.740000e+02 3.588000e+02
17 1063     4.104000e+02 3.772800e+02
17 1069     3.663360e+02 3.265920e+02
17 1071     3.559680e+02 3.231360e+02
17 1074     2.687386e+02 3.368191e+02
17 1075     2.920000e+02 3.160000e+02
17 1076     2.073600e+02 2.908800e+02
17 1081     4.680000e+01 4.416000e+02
17 1082     2.230000e+02 4.310000e+02
17 1083     2.232000e+02 4.308000e+02
17 1084     1.293927e+02 4.006196e+02
17 1086     1.569600e+02 2.952000e+02
17 1087     3.794688e+02 1.928448e+02
17 1089     1.770000e+02 2.480000e+02
17 1090     2.903040e+02 2.229120e+02
17 1091     3.120000e+02 2.200000e+02
17 1092     1.283973e+02 1.970750e+02
17 1093     2.073600e+02 2.882304e+02
17 1095     1.841357e+02 2.587853e+02
17 1096     2.070000e+02 2.920000e+02
17 1097     9.455617e+01 2.861568e+02
17 1098     9.648000e+01 4.276800e+02
17 1099     6.220801e+01 3.931546e+02
17 1103     2.471040e+02 1.399680e+02
17 1110     1.836000e+02 4.056000e+02
17 1112     8.700000e+01 2.960000e+02
17 1113     2.662503e+02 2.911335e+02
17 1123     1.542759e+02 2.936218e+02
17 1124     1.821451e+02 2.567947e+02
17 1125     1.119744e+02 2.139955e+02
17 1127     5.218561e+02 3.594240e+02
17 1138     6.000000e+02 4.470000e+02
17 1198     2.880000e+01 1.680000e+02
17 1202     3.280000e+02 2.940000e+02
18 40     2.678400e+02 4.371841e+02
18 64     5.661427e+02 4.013163e+02
18 528     4.872961e+02 2.782080e+02
18 558     2.376000e+02 2.880000e+02
18 566     1.608000e+02 2.688000e+02
18 570     5.124000e+02 2.388000e+02
18 580     3.956429e+02 3.234817e+02
18 595     1.684095e+02 4.048995e+02
18 599     1.397441e+02 3.511518e+02
18 632     1.857600e+02 4.492800e+02
18 638     3.624000e+02 4.308000e+02
18 651     2.060329e+02 2.866545e+02
18 653     1.161216e+02 2.944512e+02
18 654     1.567642e+02 2.513204e+02
18 662     4.914433e+02 3.255552e+02
18 673     2.880000e+02 4.003200e+02
18 674     2.678400e+02 3.922560e+02
18 675     2.090189e+02 4.080845e+02
18 676     3.009600e+02 3.556800e+02
18 695     5.208000e+02 3.336000e+02
18 696     5.212800e+02 3.340800e+02
18 714     4.579200e+02 4.190400e+02
18 736     5.581440e+02 3.576960e+02
18 737     5.598721e+02 3.566592e+02
18 745     3.210000e+02 2.630000e+02
18 751     3.231360e+02 2.643840e+02
18 758     1.883520e+02 2.609280e+02
18 761     5.391360e+02 2.737152e+02
18 778     4.527361e+02 3.784320e+02
18 792     2.911335e+02 4.255028e+02
18 802     1.702011e+02 4.060939e+02
18 816     1.403413e+02 3.523462e+02
18 832     4.790017e+02 4.209409e+02
18 867     1.886400e+02 2.606400e+02
18 872     4.508837e+02 3.762341e+02
18 908     2.142720e+02 4.112640e+02
18 911     2.806826e+02 3.224863e+02
18 912     5.553931e+02 3.547350e+02
18 913     2.021760e+02 3.473280e+02
18 914     4.872961e+02 2.778624e+02
18 915     4.329677e+02 2.438554e+02
18 919     4.926874e+02 4.120659e+02
18 924     4.190000e+02 3.570000e+02
18 932     2.779200e+02 2.980800e+02
18 934     1.713600e+02 4.060800e+02
18 942     3.433882e+02 2.567947e+02
18 943     2.032128e+02 3.462913e+02
18 944     1.992000e+02 3.468000e+02
18 945     2.246400e+02 3.214080e+02
18 950     3.265920e+02 4.026240e+02
18 961     1.990656e+02 2.384640e+02
18 963     2.090189e+02 3.493602e+02
18 980     3.977332e+02 3.404023e+02
18 981     2.404800e+02 3.009600e+02
18 982     4.105728e+02 1.990656e+02
18 983     1.866240e+02 2.936218e+02
18 984     3.654845e+02 2.938209e+02
18 985     4.104000e+02 2.318400e+02
18 986     4.795200e+02 3.024000e+02
18 987     4.320000e+02 2.448000e+02
18 988     4.078080e+02 2.609280e+02
18 989     4.060939e+02 2.597807e+02
18 990     2.690000e+02 2.270000e+02
18 991     2.692800e+02 2.289600e+02
18 992     3.924000e+02 2.484000e+02
18 993     4.112640e+02 2.332800e+02
18 994     2.460000e+02 3.620000e+02
18 996     2.794882e+02 3.045704e+02
18 997     3.040000e+02 3.490000e+02
18 999     1.800000e+02 2.832000e+02
18 1001     3.919105e+02 3.131136e+02
18 1003     4.329678e+02 2.418647e+02
18 1004     3.204000e+02 2.628000e+02
18 1005     4.043521e+02 2.782080e+02
18 1006     2.695680e+02 2.419200e+02
18 1007     2.700000e+02 2.412000e+02
18 1008     2.717246e+02 2.299208e+02
18 1010     1.814400e+02 2.851200e+02
18 1011     1.164534e+02 2.956125e+02
18 1014     2.438554e+02 3.583181e+02
18 1016     4.800000e+02 3.036000e+02
18 1021     1.804032e+02 2.840833e+02
18 1022     2.363904e+02 2.861568e+02
18 1026     3.404023e+02 2.114077e+02
18 1029     3.310000e+02 3.580000e+02
18 1030     2.172000e+02 3.996000e+02
18 1031     4.572000e+02 4.188000e+02
18 1032     4.908959e+02 3.260695e+02
18 1033     5.088000e+02 3.768000e+02
18 1034     5.090000e+02 3.770000e+02
18 1035     3.038400e+02 3.470400e+02
18 1036     2.260224e+02 3.214081e+02
18 1037     2.508227e+02 2.866545e+02
18 1038     4.333824e+02 2.446848e+02
18 1039     1.710000e+02 4.060000e+02
18 1040     3.290000e+02 3.800000e+02
18 1041     2.300000e+02 1.120000e+02
18 1042     2.885760e+02 3.818880e+02
18 1043     4.299818e+02 1.254114e+02
18 1044     1.410000e+02 3.530000e+02
18 1045     2.448000e+02 3.600000e+02
18 1046     4.269958e+02 1.254114e+02
18 1047     2.270000e+02 1.520000e+02
18 1048     4.838401e+02 3.922560e+02
18 1049     4.867155e+02 2.776966e+02
18 1050     4.008960e+02 3.093120e+02
18 1051     4.332000e+02 2.460000e+02
18 1052     4.765631e+02 2.830713e+02
18 1053     4.896000e+02 2.544000e+02
18 1054     2.628000e+02 1.896000e+02
18 1056     2.030470e+02 2.627666e+02
18 1057     1.368576e+02 2.513204e+02
18 1061     2.896405e+02 3.941500e+02
18 1063     4.520000e+02 3.790000e+02
18 1071     3.939840e+02 3.214080e+02
18 1078     1.911030e+02 2.388788e+02
18 1079     5.520000e+01 2.148000e+02
18 1080     5.474305e+01 2.139955e+02
18 1081     8.640000e+01 4.476000e+02
18 1082     2.690000e+02 4.390000e+02
18 1083     2.692800e+02 4.377600e+02
18 1084     1.692058e+02 4.055962e+02
18 1086     1.866240e+02 2.937600e+02
18 1091     3.336000e+02 2.124000e+02
18 1092     1.492992e+02 1.911030e+02
18 1093     2.384640e+02 2.882304e+02
18 1095     2.090189e+02 2.562970e+02
18 1097     1.244160e+02 2.868480e+02
18 1099     9.953281e+01 3.981313e+02
18 1100     4.371482e+02 2.400732e+02
18 1102     1.935360e+02 3.438720e+02
18 1103     2.712960e+02 1.313280e+02
18 1119     2.115072e+02 4.084993e+02
18 1120     2.120049e+02 3.672761e+02
18 1125     1.343693e+02 2.090189e+02
18 1127     5.592000e+02 3.576000e+02
18 1198     4.320000e+01 1.624320e+02
18 1199     4.300000e+01 1.600000e+02
18 1200     4.354561e+01 1.638144e+02
18 1201     2.004000e+02 2.064000e+02
19 179     4.488000e+02 2.796000e+02
19 528     5.557249e+02 3.089664e+02
19 580     4.568557e+02 3.583181e+02
19 582     5.568000e+02 3.084000e+02
19 599     1.934918e+02 4.013163e+02
19 646     2.339021e+02 3.010868e+02
19 649     1.949184e+02 4.022784e+02
19 651     2.587853e+02 3.259700e+02
19 654     2.040423e+02 2.936218e+02
19 674     3.335040e+02 4.389120e+02
19 676     3.670273e+02 4.002049e+02
19 695     6.048000e+02 3.672000e+02
19 728     4.070000e+02 3.570000e+02
19 761     6.030721e+02 3.024000e+02
19 778     5.284800e+02 4.176000e+02
19 814     3.068929e+02 2.239488e+02
19 816     1.952640e+02 4.026240e+02
19 869     1.851310e+02 3.254723e+02
19 872     5.255333e+02 4.180378e+02
19 914     5.546880e+02 3.093120e+02
19 915     4.926874e+02 2.747106e+02
19 923     4.910400e+02 3.945600e+02
19 924     4.920000e+02 3.950000e+02
19 939     3.608065e+02 3.442177e+02
19 940     4.188672e+02 3.255552e+02
19 942     3.971360e+02 2.896405e+02
19 943     2.633472e+02 3.960576e+02
19 958     4.181760e+02 3.265920e+02
19 973     4.682881e+02 3.905280e+02
19 974     4.687996e+02 3.881780e+02
19 975     4.692000e+02 3.900000e+02
19 979     4.140000e+02 3.920000e+02
19 980     4.693968e+02 3.798173e+02
19 981     2.954880e+02 3.438720e+02
19 982     4.628276e+02 2.269348e+02
19 983     2.358928e+02 3.374163e+02
19 985     4.651200e+02 2.620800e+02
19 987     4.935169e+02 2.757888e+02
19 988     4.700161e+02 2.920320e+02
19 989     4.658136e+02 2.938209e+02
19 990     3.190000e+02 2.650000e+02
19 991     3.196800e+02 2.661120e+02
19 992     4.478400e+02 2.793600e+02
19 993     4.665601e+02 2.612737e+02
19 994     3.081600e+02 4.060800e+02
19 995     5.724000e+02 3.852000e+02
19 996     3.368191e+02 3.511518e+02
19 998     2.142720e+02 3.749760e+02
19 1006     3.214080e+02 2.799360e+02
19 1007     3.211200e+02 2.808000e+02
19 1008     3.224864e+02 2.687386e+02
19 1009     2.364900e+02 3.332359e+02
19 1010     2.332800e+02 3.265920e+02
19 1011     1.667175e+02 3.433882e+02
19 1012     1.756800e+02 2.505600e+02
19 1015     3.456000e+02 3.749760e+02
19 1016     5.496000e+02 3.360000e+02
19 1018     2.816640e+02 3.749760e+02
19 1027     1.741824e+02 2.509056e+02
19 1028     2.364900e+02 2.006582e+02
19 1033     5.875200e+02 4.118400e+02
19 1034     5.890000e+02 4.130000e+02
19 1035     3.672000e+02 3.888000e+02
19 1036     2.799360e+02 3.691009e+02
19 1037     3.081536e+02 3.296527e+02
19 1038     4.926874e+02 2.762036e+02
19 1039     2.360000e+02 4.600000e+02
19 1040     4.032000e+02 4.224000e+02
19 1041     2.830000e+02 1.470000e+02
19 1042     3.587328e+02 4.230145e+02
19 1043     4.897015e+02 1.552712e+02
19 1045     3.093120e+02 4.078080e+02
19 1046     4.908959e+02 1.504936e+02
19 1047     2.796000e+02 1.860000e+02
19 1048     5.754241e+02 4.371841e+02
19 1049     5.524072e+02 3.105424e+02
19 1054     3.080000e+02 2.250000e+02
19 1055     3.624000e+02 2.556000e+02
19 1056     2.538087e+02 3.060634e+02
19 1063     5.290000e+02 4.180000e+02
19 1065     3.442177e+02 4.084993e+02
19 1070     4.590000e+02 3.580000e+02
19 1071     4.578510e+02 3.558298e+02
19 1075     3.948000e+02 3.564000e+02
19 1076     2.923200e+02 3.312000e+02
19 1077     1.742400e+02 2.822400e+02
19 1078     2.436564e+02 2.759050e+02
19 1079     1.008000e+02 2.620800e+02
19 1080     9.953281e+01 2.587853e+02
19 1085     2.412000e+02 3.360000e+02
19 1089     2.500000e+02 2.840000e+02
19 1093     2.923777e+02 3.297025e+02
19 1097     1.716941e+02 3.334349e+02
19 1100     4.944791e+02 2.723218e+02
19 1112     1.670000e+02 3.440000e+02
19 1113     3.583181e+02 3.284583e+02
19 1198     8.467200e+01 2.073600e+02
19 1199     8.520001e+01 2.064000e+02
19 1200     8.460289e+01 2.090189e+02
19 1201     2.448000e+02 2.419200e+02
19 1202     4.176000e+02 3.276000e+02
-1.8022479968654616e-02
-1.6000487823055531e-02
5.1420640250231180e-02
-2.8686347002396934e-02
-5.6886009880077602e-02
-9.9773847669734197e-02
-1.7428538368808959e-02
-2.8883447423213447e-02
9.9645410427663034e-02
-7.2022232940979106e-02
-7.3254260162133322e-02
-1.3136798102188146e-01
-1.2419225626680668e-03
-5.9368829460525283e-02
1.5638103539330947e-01
-1.1352002962348717e-01
-5.4618465582907200e-02
-1.0764390927206263e-01
8.7624817300279406e-02
-8.2845732222878776e-02
1.7649128571115447e-01
-1.4580222208288421e-01
3.3482476607793461e-03
-4.4914965646007249e-02
2.0022269891758024e-01
-7.7486437225723168e-02
2.2625915923673948e-01
-1.3653044259366198e-01
1.8091707911365937e-01
6.1065903860694028e-02
2.5185478340390288e-01
-6.8482155226887942e-02
2.1954534700184161e-01
-1.4590865460879113e-01
2.5323129934027971e-01
1.4523406488515200e-01
3.0191855993331757e-01
-4.8659273840853008e-02
1.4730513948853097e-01
-1.4031464138810967e-01
3.1496334963018807e-01
2.1359653615607926e-01
3.5183731932143741e-01
1.6205876367252254e-02
1.1292833980329763e-01
-1.6476340123791208e-01
3.9897006518015332e-01
3.3188684839254795e-01
4.1741677709402414e-01
5.9138089482365791e-02
8.9066864881517133e-02
-1.7701465524213672e-01
5.1493151189248354e-01
5.5290825955810652e-01
4.4336460327237182e-01
2.6568033475132834e-02
2.1677815268990250e-02
-1.2899096866688145e-01
6.4232946191754092e-01
6.0998140382966892e-01
6.3911852589434048e-01
-2.6021500937580927e-01
1.1261930028142451e-01
3.8428499690658514e-02
4.3050339625243739e-01
2.8495770877275844e-01
8.7323899715449005e-01
-1.8261612264448554e-01
3.6122258764708681e-01
7.6474311196298841e-02
2.7391290327782808e-01
2.6149662976173887e-01
9.2733411507832419e-01
-2.1112152385754510e-01
4.8157754184147666e-01
5.3607690736087080e-02
3.8970941878567943e-02
1.3229265218731753e-01
1.0328952000764893e+00
-4.7378971107517165e-01
3.6883193046348262e-01
1.3914587569473594e-01
-4.1668032132019889e-02
-3.5707477248760576e-02
9.8839810916397941e-01
-5.7915152816578674e-01
6.1770418495595902e-01
1.4049650627905250e-01
-2.3364119972723588e-01
-1.6236855419461033e-01
1.0622657682320062e+00
-6.8804491878425433e-01
7.9316888198278968e-01
1.1174592025716190e-01
-3.1002860446079794e-01
-2.3300588468142208e-01
1.0522734974186716e+00
-5.8371513848810685e-01
9.6122609310024443e-01
7.4149001583209070e-02
-3.7889816320730157e-01
-2.2557661277915494e-01
1.1093960696754541e+00
-4.9436336432740602e-01
1.0644995465551605e+00
-9.9453278707960259e-03
-4.4169304563106360e-01
-2.4944952432234030e-01
1.2086583501518839e+00
-5.0521638653452716e-01
1.0559113961142339e+00
1.5722550136429592e-02
-4.5235078947312718e-01
-2.6253436089567789e-01
1.2858621317237731e+00
-5.2185972291444949e-01
9.9671876099412915e-01
-6.3691365333112968e-02
-4.3016802761901485e-01
-2.8339314167933949e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
8.3430041130206231e-02
-2.9338371441977026e-02
8.9663542348428238e-01
-4.3504394258917023e-01
9.9478968910883814e-03
6.9847541850686290e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
8.3430041130206231e-02
-2.9338371441977026e-02
8.9663542348428238e-01
8.3430041130206231e-02
-2.9338371441977026e-02
8.9663542348428238e-01
-6.7055914738490285e-01
2.5497719540759578e-02
6.7871095186162456e-01
8.3430041130206231e-02
-2.9338371441977026e-02
8.9663542348428238e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
8.3430041130206231e-02
-2.9338371441977026e-02
8.9663542348428238e-01
-9.1318278418573665e-02
-4.1681342172466926e-02
8.2621532556924260e-01
-9.1318278418573665e-02
-4.1681342172466926e-02
8.2621532556924260e-01
-3.3476515691650210e-01
-9.2171858974925414e-03
7.2980511027233430e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
-3.3476515691650210e-01
-9.2171858974925414e-03
7.2980511027233430e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
4.6064262427822765e-02
-3.4074795681973843e-02
8.4376308864126159e-01
-1.0731647430669162e+00
3.5694179433109058e-01
4.1281506976369531e-01
-1.0249322078055956e+00
5.2312014619989722e-01
6.0463344160470078e-01
-9.0877787780451880e-01
3.5926413158039816e-01
4.6726304852839995e-01
-9.6711368662907815e-01
4.8419976914555707e-01
5.3734449440743903e-01
-9.2727664404318522e-01
4.5983806977121655e-01
3.6419576045645941e-01
-9.2727664404318522e-01
4.5983806977121655e-01
3.6419576045645941e-01
-9.0877787780451880e-01
3.5926413158039816e-01
4.6726304852839995e-01
-8.4327574164553143e-01
5.0444423006134742e-01
5.4594037200854562e-01
-9.0877787780451880e-01
3.5926413158039816e-01
4.6726304852839995e-01
-1.0914753011473246e+00
4.7254504233141098e-01
4.7955847814002533e-01
-9.6711368662907815e-01
4.8419976914555707e-01
5.3734449440743903e-01
-1.1140917022563714e+00
2.0902005029928405e-01
4.4093680322996753e-01
-1.0914753011473246e+00
4.7254504233141098e-01
4.7955847814002533e-01
-1.0249322078055956e+00
5.2312014619989722e-01
6.0463344160470078e-01
-9.6711368662907815e-01
4.8419976914555707e-01
5.3734449440743903e-01
-9.0877787780451880e-01
3.5926413158039816e-01
4.6726304852839995e-01
-9.0877787780451880e-01
3.5926413158039816e-01
4.6726304852839995e-01
-1.1140917022563714e+00
2.0902005029928405e-01
4.4093680322996753e-01
-1.0731647430669162e+00
3.5694179433109058e-01
4.1281506976369531e-01
-1.1140917022563714e+00
2.0902005029928405e-01
4.4093680322996753e-01
-1.0249322078055956e+00
5.2312014619989722e-01
6.0463344160470078e-01
-1.1995471251255649e+00
1.8522308349528258e-01
4.9598769417578636e-01
-9.0877787780451880e-01
3.5926413158039816e-01
4.6726304852839995e-01
-9.2727664404318522e-01
4.5983806977121655e-01
3.6419576045645941e-01
-9.0877787780451880e-01
3.5926413158039816e-01
4.6726304852839995e-01
-9.2727664404318522e-01
4.5983806977121655e-01
3.6419576045645941e-01
-1.0914753011473246e+00
4.7254504233141098e-01
4.7955847814002533e-01
