# Dataset: TUM
# Sequence: fr1desk
# Camera translation noise std: 0.07 m
# Camera rotation noise std: 0 m
# Landmark location noise std: 0.0 m

63 2913 13514
517.306408 516.469215 318.64304 255.313989
0 1     3.410000e+02 3.260000e+02
45 1744     3.888000e+02 8.880000e+01
45 1747     3.404023e+02 9.555151e+01
45 1750     1.990656e+02 1.285632e+02
45 1751     3.642901e+02 6.569166e+01
45 1759     6.120000e+01 1.128000e+02
45 1761     3.090000e+02 6.200000e+01
45 1788     4.250880e+02 1.365120e+02
45 1789     5.529601e+02 2.401920e+02
45 1790     5.573838e+02 2.339021e+02
45 1825     4.478400e+02 8.208000e+01
45 1828     4.982400e+02 3.024000e+01
45 1829     3.919105e+02 5.806081e+01
45 1835     4.236000e+02 1.836000e+02
45 1837     8.496001e+01 1.324800e+02
45 1838     8.400000e+01 1.344000e+02
45 1846     3.093120e+02 6.220801e+01
45 1859     3.139200e+02 1.209600e+02
45 1865     3.612000e+02 8.280000e+01
45 1870     2.039040e+02 1.520640e+02
45 1875     2.637620e+02 8.460289e+01
45 1896     7.200000e+01 7.344000e+01
45 1910     4.068000e+02 9.000000e+01
45 1911     3.900000e+02 8.900000e+01
45 1912     4.475520e+02 8.121601e+01
45 1913     3.898369e+02 8.087041e+01
45 1919     3.036000e+02 5.280000e+01
45 1940     3.196800e+02 1.454400e+02
45 1950     3.024000e+01 1.857600e+02
45 1955     3.610000e+02 1.460000e+02
45 1957     3.200000e+02 1.450000e+02
45 1958     4.271617e+02 1.202688e+02
45 1960     4.284000e+02 1.212000e+02
45 1970     4.924800e+02 2.764800e+02
45 1971     4.650000e+02 2.500000e+02
45 1972     5.100000e+02 2.230000e+02
45 1995     3.010000e+02 5.400000e+01
45 1997     2.059200e+02 6.192000e+01
45 2030     3.782247e+02 6.220801e+01
45 2040     5.826817e+02 7.879681e+01
45 2041     5.832000e+02 7.920001e+01
45 2042     4.803840e+02 7.257600e+01
45 2043     2.926265e+02 8.360757e+01
45 2045     2.364000e+02 5.760000e+01
45 2046     2.361600e+02 5.760000e+01
45 2047     4.955905e+02 3.939841e+01
45 2048     3.210000e+02 4.700000e+01
45 2055     4.578510e+02 8.460289e+01
45 2057     2.952000e+02 7.680000e+01
45 2061     4.956000e+02 3.840000e+01
45 2063     4.953600e+02 3.888000e+01
45 2064     3.240000e+02 1.512000e+02
45 2065     3.240000e+02 1.497600e+02
45 2066     4.651200e+02 1.008000e+02
45 2071     5.524072e+02 1.343693e+02
45 2072     5.524071e+02 1.343693e+02
45 2074     2.350080e+02 1.486080e+02
45 2077     5.553931e+02 1.194394e+02
45 2078     2.786919e+02 1.194394e+02
45 2080     5.598721e+02 1.157760e+02
45 2082     4.665601e+02 1.140480e+02
45 2090     5.310000e+02 6.700000e+01
45 2091     5.304960e+02 6.739201e+01
45 2092     5.325005e+02 6.718465e+01
45 2093     5.344912e+02 6.569166e+01
45 2095     2.384640e+02 8.294402e+01
45 2096     2.363904e+02 8.460289e+01
45 2097     2.358928e+02 8.659355e+01
45 2099     3.642901e+02 8.957954e+01
45 2103     4.060800e+02 8.985601e+01
45 2110     5.736960e+02 6.739201e+01
45 2111     5.762950e+02 6.569166e+01
45 2115     4.990000e+02 3.100000e+01
45 2116     5.160000e+02 4.800000e+01
45 2119     5.149440e+02 5.356800e+01
45 2120     5.673600e+02 5.040000e+01
45 2121     4.750000e+02 2.900000e+01
45 2123     4.900000e+02 4.200000e+01
45 2126     3.020000e+02 4.100000e+01
45 2127     3.610000e+02 3.700000e+01
45 2135     2.811802e+02 1.517875e+02
45 2140     4.299818e+02 1.283973e+02
45 2142     2.364900e+02 1.361609e+02
45 2153     3.480000e+02 1.270000e+02
45 2154     2.794882e+02 1.289945e+02
45 2155     4.335650e+02 1.110786e+02
45 2157     1.987200e+02 1.192320e+02
45 2158     4.628276e+02 1.015235e+02
45 2159     2.764800e+02 1.105920e+02
45 2161     2.350000e+02 8.400000e+01
45 2162     2.784000e+02 1.008000e+02
45 2163     3.081600e+02 4.896000e+01
45 2216     5.300000e+02 2.300000e+02
45 2217     5.231445e+02 2.329068e+02
45 2219     5.088000e+02 2.244000e+02
45 2220     5.097600e+02 2.229120e+02
45 2221     5.598721e+02 1.990656e+02
45 2222     5.581440e+02 2.004480e+02
45 2223     5.573838e+02 1.990656e+02
45 2224     5.771520e+02 1.831680e+02
45 2225     5.772903e+02 1.816474e+02
45 2228     5.762950e+02 1.821451e+02
45 2229     5.374772e+02 1.612432e+02
45 2232     2.040000e+02 1.540000e+02
45 2233     5.515777e+02 1.347840e+02
45 2234     2.131200e+02 1.540800e+02
45 2235     4.656000e+02 1.008000e+02
45 2238     5.450000e+02 7.300000e+01
45 2239     4.658136e+02 1.146618e+02
45 2241     5.210000e+02 6.500000e+01
45 2242     4.478977e+02 1.074954e+02
45 2244     4.250880e+02 1.036800e+02
45 2245     2.094336e+02 1.099008e+02
45 2247     5.661427e+02 8.599636e+01
45 2248     3.224863e+02 1.045095e+02
45 2249     3.006720e+02 6.048001e+01
45 2250     5.200000e+02 3.040000e+02
45 2257     5.349889e+02 2.488320e+02
45 2258     5.356800e+02 2.404800e+02
45 2259     4.622304e+02 2.436564e+02
45 2261     5.150823e+02 2.090189e+02
45 2265     4.956734e+02 2.209629e+02
45 2267     5.356801e+02 1.641600e+02
45 2269     2.370000e+02 1.440000e+02
45 2270     3.193344e+02 1.451520e+02
45 2275     5.404632e+02 7.763560e+01
45 2276     5.412097e+02 3.462913e+02
45 2277     5.408641e+02 3.473280e+02
45 2278     5.340000e+02 3.160000e+02
45 2280     5.436000e+02 2.892000e+02
45 2281     5.350000e+02 2.800000e+02
45 2282     4.926874e+02 2.776966e+02
45 2283     5.600000e+02 2.720000e+02
45 2284     5.625595e+02 2.687386e+02
45 2285     5.590000e+02 2.620000e+02
45 2286     5.616000e+02 2.620800e+02
45 2287     5.344912e+02 2.478367e+02
45 2288     5.225473e+02 2.478367e+02
45 2289     5.267277e+02 2.472395e+02
45 2290     5.198400e+02 2.448000e+02
45 2291     5.360000e+02 2.410000e+02
45 2292     5.460000e+02 3.420000e+02
45 2293     5.474305e+02 3.379969e+02
45 2294     5.464352e+02 3.374163e+02
45 2295     5.482268e+02 3.368191e+02
45 2296     5.399655e+02 3.458765e+02
45 2297     5.440000e+02 3.290000e+02
45 2298     5.436000e+02 3.288000e+02
45 2299     5.425920e+02 3.283200e+02
45 2303     5.598721e+02 2.716416e+02
45 2304     5.520000e+02 2.688000e+02
45 2305     5.450000e+02 2.630000e+02
45 2306     5.512321e+02 2.678400e+02
45 2308     5.352000e+02 2.508000e+02
45 2309     5.225473e+02 2.463437e+02
45 2310     5.225473e+02 2.446848e+02
45 2311     5.604000e+02 2.352000e+02
45 2324     5.374772e+02 1.617408e+02
45 2325     5.374772e+02 1.612432e+02
45 2326     4.150518e+02 1.702011e+02
45 2330     5.090000e+02 1.200000e+02
45 2337     5.338940e+02 1.146618e+02
45 2338     5.598721e+02 2.350080e+02
45 2339     5.270400e+02 2.280960e+02
45 2340     4.598416e+02 2.418647e+02
45 2341     5.724000e+02 2.196000e+02
45 2342     5.270400e+02 2.275200e+02
45 2343     5.508000e+02 2.208000e+02
45 2344     5.101057e+02 2.218752e+02
45 2345     5.464352e+02 2.090189e+02
45 2346     5.457600e+02 2.088000e+02
45 2347     5.410604e+02 1.791591e+02
45 2348     5.370000e+02 1.640000e+02
45 2349     2.844000e+02 1.800000e+02
45 2350     3.189032e+02 1.397441e+02
45 2351     3.192000e+02 1.452000e+02
45 2352     3.196800e+02 1.589760e+02
45 2353     3.009872e+02 1.576600e+02
45 2354     4.200000e+02 1.440000e+02
45 2355     3.988800e+02 1.468800e+02
45 2356     3.971360e+02 1.463132e+02
45 2357     4.006196e+02 1.443226e+02
45 2358     2.794882e+02 1.504936e+02
45 2359     4.230145e+02 1.368576e+02
45 2360     2.328000e+02 1.404000e+02
45 2361     2.343168e+02 1.389312e+02
45 2362     4.006196e+02 1.269043e+02
45 2363     2.571264e+02 1.368576e+02
45 2365     5.410604e+02 7.524681e+01
45 2439     5.598721e+02 2.322432e+02
45 2441     5.112000e+02 2.188800e+02
45 2461     6.060000e+02 2.940000e+02
45 2501     5.583791e+02 2.000610e+02
45 2531     5.450000e+02 3.420000e+02
45 2536     5.097600e+02 2.954880e+02
45 2671     6.048000e+02 2.937600e+02
45 2832     1.425600e+02 6.624000e+01
45 2834     3.324000e+02 8.640000e+01
45 2835     2.806826e+02 1.642292e+02
45 2839     2.736000e+01 1.929600e+02
45 2852     5.971969e+01 9.853749e+01
45 2861     9.853749e+01 1.403413e+02
45 2864     5.529600e+02 2.404800e+02
45 2865     3.860000e+02 6.600000e+01
45 2867     2.347200e+02 1.483200e+02
45 2869     4.593600e+02 1.080000e+02
45 2870     4.092000e+02 2.760000e+01
45 2872     5.772000e+02 2.892000e+02
45 2873     5.832000e+02 2.796000e+02
45 2875     5.771520e+02 2.885760e+02
45 2877     5.785345e+02 2.861568e+02
45 2878     5.772903e+02 2.886452e+02
45 2883     5.932800e+02 2.275200e+02
45 2884     5.806081e+02 2.301696e+02
45 2887     2.329068e+02 1.403413e+02
46 738     4.475520e+02 1.296000e+02
46 743     3.110400e+02 1.244160e+02
46 909     2.329068e+02 8.957954e+01
46 912     4.478977e+02 1.254114e+02
46 1044     4.653159e+02 6.220801e+01
46 1125     3.117368e+02 1.218282e+02
46 1126     1.169511e+02 6.718465e+01
46 1141     1.343693e+02 6.220801e+01
46 1187     3.374163e+02 8.957954e+01
46 1191     3.108000e+02 1.260000e+02
46 1215     5.840000e+02 1.560000e+02
46 1216     5.832000e+02 1.598400e+02
46 1217     5.370000e+02 1.620000e+02
46 1218     5.125940e+02 1.716941e+02
46 1237     3.801600e+01 1.382400e+02
46 1250     3.556800e+02 6.768000e+01
46 1290     6.270568e+01 1.582572e+02
46 1332     2.260800e+02 8.064000e+01
46 1345     3.334349e+02 7.713793e+01
46 1347     2.866545e+02 7.166363e+01
46 1361     3.566592e+02 6.842881e+01
46 1362     5.823361e+02 9.331201e+01
46 1363     4.454093e+02 1.293927e+02
46 1372     5.018113e+02 5.184001e+01
46 1374     5.001524e+02 5.225473e+01
46 1391     3.135284e+02 5.673371e+01
46 1393     3.090000e+02 9.600000e+01
46 1397     2.628000e+02 3.120000e+01
46 1399     2.364900e+02 7.524681e+01
46 1408     3.185050e+02 5.225473e+01
46 1412     2.534400e+02 7.200000e+01
46 1417     3.715201e+02 3.801600e+01
46 1424     3.067200e+02 1.051200e+02
46 1443     2.836685e+02 7.464961e+01
46 1446     2.343168e+02 4.769281e+01
46 1449     8.520001e+01 3.360000e+01
46 1462     2.384640e+02 7.672321e+01
46 1465     4.838401e+02 2.004480e+02
46 1466     5.356801e+02 1.624320e+02
46 1467     5.376000e+02 1.620000e+02
46 1471     4.692000e+02 1.848000e+02
46 1473     4.752000e+02 1.900800e+02
46 1475     3.433882e+02 5.723137e+01
46 1478     4.527361e+02 2.004480e+02
46 1479     4.550000e+02 1.840000e+02
46 1480     4.536000e+02 1.843200e+02
46 1481     4.528743e+02 1.866240e+02
46 1482     4.428000e+02 1.236000e+02
46 1485     3.195003e+02 9.853749e+01
46 1487     3.068929e+02 9.953281e+01
46 1488     3.075840e+02 9.849601e+01
46 1489     3.553322e+02 6.867764e+01
46 1491     3.504000e+02 2.280000e+01
46 1493     2.463437e+02 8.460289e+01
46 1494     3.172608e+02 5.184001e+01
46 1495     3.180000e+02 4.920000e+01
46 1497     2.832000e+02 6.360000e+01
46 1498     2.680000e+02 7.000000e+01
46 1499     2.508227e+02 6.808045e+01
46 1501     2.246400e+02 8.121601e+01
46 1503     2.164839e+02 5.723137e+01
46 1516     4.920000e+01 5.160000e+01
46 1540     6.480000e+01 1.612800e+02
46 1542     3.504000e+02 3.840000e+01
46 1545     3.720000e+01 1.380000e+02
46 1546     3.939841e+01 1.368576e+02
46 1551     1.368000e+02 6.240000e+01
46 1573     2.174400e+02 5.616000e+01
46 1575     6.842881e+01 6.013441e+01
46 1577     6.840000e+01 6.000000e+01
46 1578     4.296000e+02 2.760000e+01
46 1587     3.090000e+02 1.060000e+02
46 1588     2.538087e+02 9.953281e+01
46 1589     3.720000e+02 8.300000e+01
46 1590     5.800000e+01 1.000000e+02
46 1595     5.030000e+02 5.000000e+01
46 1596     4.877108e+02 5.474305e+01
46 1598     2.737152e+02 7.879681e+01
46 1604     3.200000e+01 5.700000e+01
46 1606     3.052800e+02 5.760000e+01
46 1618     6.400000e+01 1.600000e+02
46 1619     3.240000e+02 1.166400e+02
46 1629     2.268000e+02 8.160001e+01
46 1637     2.776966e+02 5.971969e+01
46 1639     8.640000e+01 3.312000e+01
46 1648     3.680000e+02 2.500000e+01
46 1661     4.416768e+02 4.147201e+01
46 1663     3.558298e+02 6.718465e+01
46 1666     3.433882e+02 5.673371e+01
46 1667     2.707200e+02 7.920001e+01
46 1720     4.538697e+02 1.881170e+02
46 1721     4.544640e+02 8.640001e+01
46 1722     3.045704e+02 1.164534e+02
46 1724     3.182400e+02 1.036800e+02
46 1728     4.802458e+02 1.990656e+02
46 1729     4.544640e+02 1.848960e+02
46 1732     5.328000e+01 1.310400e+02
46 1740     2.676000e+02 6.120000e+01
46 1745     1.762560e+02 7.776001e+01
46 1748     2.280000e+02 6.000000e+01
46 1750     2.280960e+02 6.013441e+01
46 1759     9.600000e+01 3.240000e+01
46 1788     4.541185e+02 8.501761e+01
46 1789     5.702401e+02 1.952640e+02
46 1790     5.762950e+02 1.911030e+02
46 1791     5.330000e+02 1.930000e+02
46 1792     5.328000e+02 1.932000e+02
46 1796     4.080000e+01 9.240000e+01
46 1797     4.032000e+01 9.216000e+01
46 1835     4.480000e+02 1.300000e+02
46 1837     1.175040e+02 5.011200e+01
46 1838     1.176000e+02 5.040000e+01
46 1859     3.438720e+02 5.875201e+01
46 1865     3.972000e+02 2.400000e+01
46 1866     4.003200e+02 2.736000e+01
46 1870     2.347200e+02 7.920001e+01
46 1937     2.412000e+02 8.400000e+01
46 1940     3.456000e+02 8.496001e+01
46 1944     1.370000e+02 6.200000e+01
46 1950     6.192000e+01 9.360001e+01
46 1958     4.631040e+02 7.084801e+01
46 1960     4.620000e+02 7.100000e+01
46 1970     5.016000e+02 2.256000e+02
46 1972     5.280000e+02 1.728000e+02
46 1973     3.649536e+02 1.202688e+02
46 1976     6.013441e+01 1.016064e+02
46 1980     3.691009e+02 8.087041e+01
46 1983     2.700000e+02 7.900000e+01
46 2065     3.504000e+02 9.000000e+01
46 2066     5.011200e+02 5.040000e+01
46 2071     5.847553e+02 9.206786e+01
46 2074     2.612737e+02 7.879681e+01
46 2078     3.085517e+02 5.474305e+01
46 2089     2.972160e+02 3.974400e+01
46 2103     4.449600e+02 3.888000e+01
46 2130     4.514809e+02 8.599636e+01
46 2131     4.570000e+02 8.600000e+01
46 2132     2.861568e+02 9.123841e+01
46 2133     3.850000e+02 8.400000e+01
46 2134     2.747106e+02 8.957954e+01
46 2135     3.060634e+02 8.709121e+01
46 2136     3.798173e+02 8.241318e+01
46 2137     2.100000e+02 9.000000e+01
46 2138     1.911030e+02 8.659355e+01
46 2139     4.429210e+02 7.216129e+01
46 2140     4.622304e+02 7.524681e+01
46 2141     2.597807e+02 8.062158e+01
46 2142     2.615723e+02 7.166363e+01
46 2143     2.700000e+02 7.800000e+01
46 2144     1.690000e+02 4.470000e+02
46 2145     1.680000e+02 4.464000e+02
46 2146     1.670400e+02 4.435200e+02
46 2147     4.416768e+02 6.013441e+01
46 2148     4.429210e+02 5.723137e+01
46 2149     2.836800e+02 6.336000e+01
46 2150     2.851200e+02 6.393601e+01
46 2151     2.861568e+02 6.220801e+01
46 2152     2.724000e+02 6.000000e+01
46 2153     3.780000e+02 6.700000e+01
46 2154     3.081536e+02 6.808045e+01
46 2155     4.628276e+02 5.971969e+01
46 2156     2.339021e+02 5.971969e+01
46 2157     2.280960e+02 5.184000e+01
46 2159     3.089664e+02 4.561921e+01
46 2160     2.635200e+02 3.024000e+01
46 2162     3.130000e+02 3.700000e+01
46 2167     5.482268e+02 2.866545e+02
46 2169     5.904000e+02 2.620800e+02
46 2172     3.697920e+02 8.121601e+01
46 2181     2.404800e+02 7.632000e+01
46 2184     4.550400e+02 8.640000e+01
46 2187     2.574720e+02 1.019520e+02
46 2201     3.193344e+02 8.294402e+01
46 2216     5.460000e+02 1.824000e+02
46 2218     5.698254e+02 1.791591e+02
46 2220     5.270400e+02 1.742400e+02
46 2221     5.826817e+02 1.555200e+02
46 2222     5.823361e+02 1.555200e+02
46 2223     5.822670e+02 1.567642e+02
46 2224     6.013441e+02 1.399680e+02
46 2226     6.062401e+02 1.281600e+02
46 2229     5.661427e+02 1.182450e+02
46 2233     5.847553e+02 9.331201e+01
46 2235     5.028000e+02 5.040000e+01
46 2236     4.299818e+02 8.957954e+01
46 2237     5.774400e+02 7.344000e+01
46 2239     4.980623e+02 6.808045e+01
46 2240     4.334400e+02 6.912000e+01
46 2243     4.593600e+02 5.472000e+01
46 2244     4.596480e+02 5.356800e+01
46 2250     5.260000e+02 2.540000e+02
46 2251     5.020000e+02 2.250000e+02
46 2252     5.038849e+02 2.260224e+02
46 2253     5.356801e+02 2.211840e+02
46 2254     5.352000e+02 2.208000e+02
46 2255     5.370625e+02 2.218752e+02
46 2256     5.495040e+02 2.056320e+02
46 2257     5.499188e+02 2.015540e+02
46 2259     4.765631e+02 1.899086e+02
46 2261     5.349889e+02 1.617408e+02
46 2263     3.195003e+02 1.164534e+02
46 2265     5.121793e+02 1.700352e+02
46 2267     5.659200e+02 1.224000e+02
46 2270     3.456000e+02 8.467200e+01
46 2272     2.172000e+02 6.600000e+01
46 2276     5.399655e+02 2.961101e+02
46 2277     5.408641e+02 2.972160e+02
46 2278     5.380000e+02 2.670000e+02
46 2280     5.532000e+02 2.412000e+02
46 2281     5.460000e+02 2.320000e+02
46 2282     5.016454e+02 2.269348e+02
46 2283     5.724000e+02 2.244000e+02
46 2284     5.733090e+02 2.239488e+02
46 2285     5.724000e+02 2.172000e+02
46 2287     5.518100e+02 2.006582e+02
46 2288     5.374772e+02 2.000610e+02
46 2289     5.410604e+02 2.006582e+02
46 2290     5.349889e+02 1.969920e+02
46 2291     5.530000e+02 1.960000e+02
46 2292     5.457600e+02 2.894400e+02
46 2293     5.434492e+02 2.866545e+02
46 2294     5.474305e+02 2.882304e+02
46 2295     5.474305e+02 2.886452e+02
46 2296     5.412097e+02 2.944512e+02
46 2297     5.480000e+02 2.780000e+02
46 2298     5.472000e+02 2.784000e+02
46 2299     5.457600e+02 2.764800e+02
46 2300     5.100000e+02 2.352000e+02
46 2301     5.097600e+02 2.347200e+02
46 2302     5.453569e+02 2.322432e+02
46 2303     5.723137e+02 2.239488e+02
46 2304     5.644800e+02 2.217600e+02
46 2305     5.580000e+02 2.148000e+02
46 2306     5.660929e+02 2.218752e+02
46 2307     5.587200e+02 2.145600e+02
46 2309     5.374772e+02 1.990656e+02
46 2312     5.703231e+02 1.940890e+02
46 2313     5.820000e+02 1.890000e+02
46 2314     5.450000e+02 1.990000e+02
46 2315     4.860000e+02 2.020000e+02
46 2316     5.470000e+02 1.880000e+02
46 2317     5.275239e+02 1.891123e+02
46 2318     5.453569e+02 1.824768e+02
46 2319     5.702401e+02 1.779840e+02
46 2320     4.727809e+02 1.845504e+02
46 2321     5.648487e+02 1.716941e+02
46 2322     5.723137e+02 1.679616e+02
46 2324     5.660929e+02 1.223424e+02
46 2325     5.643511e+02 1.194394e+02
46 2326     4.404327e+02 1.194394e+02
46 2327     3.252000e+02 1.176000e+02
46 2328     2.750000e+02 1.080000e+02
46 2329     2.567947e+02 1.015235e+02
46 2331     5.544000e+02 7.632000e+01
46 2332     5.529601e+02 7.603200e+01
46 2333     4.320000e+02 8.812801e+01
46 2334     3.957120e+02 8.812801e+01
46 2335     5.524071e+02 7.464961e+01
46 2336     3.439854e+02 7.882999e+01
46 2337     5.673371e+02 7.464961e+01
46 2338     5.785345e+02 1.907712e+02
46 2339     5.443201e+02 1.831680e+02
46 2340     4.717856e+02 1.881170e+02
46 2341     5.940000e+02 1.764000e+02
46 2342     5.457600e+02 1.814400e+02
46 2343     5.700000e+02 1.788000e+02
46 2344     5.285193e+02 1.731871e+02
46 2345     5.673371e+02 1.672151e+02
46 2346     5.685120e+02 1.624320e+02
46 2347     5.661427e+02 1.361609e+02
46 2348     5.652000e+02 1.224000e+02
46 2350     3.433882e+02 7.763560e+01
46 2351     3.468000e+02 8.400000e+01
46 2352     3.473280e+02 9.504001e+01
46 2353     3.224864e+02 9.674590e+01
46 2354     4.478400e+02 9.216000e+01
46 2355     4.248000e+02 9.360001e+01
46 2356     4.210238e+02 9.555151e+01
46 2357     4.299818e+02 8.957954e+01
46 2358     3.081536e+02 8.241318e+01
46 2359     4.528743e+02 8.709121e+01
46 2361     2.678400e+02 6.912001e+01
46 2362     4.304794e+02 7.216129e+01
46 2431     5.875200e+02 2.448000e+02
46 2435     5.952000e+02 2.364000e+02
46 2436     5.785345e+02 2.363904e+02
46 2439     5.785345e+02 1.866240e+02
46 2457     5.892480e+02 2.609280e+02
46 2488     5.702401e+02 2.280960e+02
46 2531     5.460000e+02 2.904000e+02
46 2532     5.720000e+02 2.520000e+02
46 2534     5.184000e+02 2.448000e+02
46 2535     5.540000e+02 2.410000e+02
46 2536     5.166721e+02 2.436480e+02
46 2537     5.457600e+02 2.318400e+02
46 2538     5.390000e+02 2.240000e+02
46 2539     5.344912e+02 2.209629e+02
46 2540     5.581440e+02 2.142720e+02
46 2541     5.598721e+02 2.135808e+02
46 2834     3.672000e+02 2.520000e+01
46 2835     3.045704e+02 1.003291e+02
46 2845     3.643200e+02 1.209600e+02
46 2847     5.184001e+01 1.306368e+02
46 2848     2.172000e+02 5.640000e+01
46 2861     1.313833e+02 5.971969e+01
46 2864     5.712000e+02 1.956000e+02
46 2871     4.400000e+02 4.200000e+01
46 2872     5.880000e+02 2.448000e+02
46 2873     5.947200e+02 2.361600e+02
46 2874     5.788800e+02 2.361600e+02
46 2875     5.875201e+02 2.453760e+02
46 2876     5.971969e+02 2.239488e+02
46 2877     5.889025e+02 2.426112e+02
46 2878     5.872436e+02 2.438554e+02
46 2879     4.680000e+02 3.100000e+01
46 2880     5.947200e+02 2.246400e+02
46 2881     3.643200e+02 5.616000e+01
46 2882     5.225473e+01 1.318810e+02
47 738     4.579200e+02 1.137600e+02
47 743     3.317761e+02 8.916481e+01
47 909     2.674944e+02 4.976641e+01
47 912     4.568557e+02 1.104814e+02
47 1011     4.935169e+02 5.598721e+01
47 1044     4.926874e+02 5.474305e+01
47 1125     3.309466e+02 8.957953e+01
47 1186     4.043521e+02 5.875201e+01
47 1191     3.310000e+02 9.100000e+01
47 1216     5.808000e+02 1.536000e+02
47 1217     5.340000e+02 1.530000e+02
47 1218     5.101057e+02 1.567642e+02
47 1222     3.852000e+02 4.920000e+01
47 1237     8.501761e+01 6.428161e+01
47 1245     6.090000e+02 1.430000e+02
47 1250     3.844800e+02 4.752000e+01
47 1285     2.318400e+02 4.320000e+01
47 1290     1.045095e+02 8.957953e+01
47 1294     1.039123e+02 8.599636e+01
47 1328     3.338496e+02 6.635521e+01
47 1332     2.620800e+02 4.176000e+01
47 1341     3.960000e+02 3.600000e+01
47 1361     3.853440e+02 4.838400e+01
47 1363     4.578510e+02 1.119744e+02
47 1372     5.266945e+02 5.391361e+01
47 1374     5.275239e+02 5.225473e+01
47 1393     3.340800e+02 6.480000e+01
47 1424     3.317760e+02 7.257600e+01
47 1462     2.716416e+02 3.939841e+01
47 1465     4.740000e+02 1.800000e+02
47 1466     5.329153e+02 1.534464e+02
47 1467     5.328000e+02 1.526400e+02
47 1470     4.650000e+02 1.640000e+02
47 1474     4.910400e+02 5.616000e+01
47 1479     4.500000e+02 1.610000e+02
47 1480     4.488000e+02 1.608000e+02
47 1481     4.492800e+02 1.624320e+02
47 1484     4.046400e+02 5.904000e+01
47 1485     3.463742e+02 6.867764e+01
47 1488     3.335040e+02 6.566401e+01
47 1493     2.811802e+02 4.976641e+01
47 1495     3.552000e+02 2.760000e+01
47 1501     2.609280e+02 4.147200e+01
47 1502     6.000000e+01 7.560001e+01
47 1508     3.360000e+01 6.600000e+01
47 1540     1.008000e+02 8.928001e+01
47 1542     3.840000e+02 2.100000e+01
47 1545     8.400000e+01 6.480000e+01
47 1578     4.668000e+02 2.280000e+01
47 1587     3.320000e+02 7.500000e+01
47 1588     2.836685e+02 6.220801e+01
47 1595     5.310000e+02 5.100000e+01
47 1598     3.068929e+02 4.769281e+01
47 1600     2.315520e+02 4.320000e+01
47 1606     3.396000e+02 3.360000e+01
47 1618     1.020000e+02 9.000000e+01
47 1619     3.444000e+02 8.640000e+01
47 1625     2.799360e+02 5.875201e+01
47 1629     2.640000e+02 4.300000e+01
47 1663     3.856897e+02 4.976641e+01
47 1667     3.038400e+02 4.608000e+01
47 1720     4.478977e+02 1.642292e+02
47 1722     3.259700e+02 8.211457e+01
47 1724     3.427200e+02 7.056001e+01
47 1725     3.421440e+02 7.257600e+01
47 1728     4.702925e+02 1.766707e+02
47 1729     4.492800e+02 1.612800e+02
47 1732     9.900000e+01 6.200000e+01
47 1740     3.024000e+02 3.000000e+01
47 1745     2.211840e+02 3.456000e+01
47 1788     4.752692e+02 7.713793e+01
47 1789     5.581440e+02 1.866240e+02
47 1790     5.648487e+02 1.816474e+02
47 1791     5.232000e+02 1.788000e+02
47 1792     5.230000e+02 1.790000e+02
47 1835     4.600000e+02 1.140000e+02
47 1836     3.400000e+01 6.600000e+01
47 1859     3.758400e+02 3.456000e+01
47 1909     5.126400e+02 3.456000e+01
47 1910     4.780000e+02 3.300000e+01
47 1937     2.760000e+02 4.700000e+01
47 1938     2.301696e+02 4.147201e+01
47 1940     3.750000e+02 5.800000e+01
47 1950     1.152000e+02 3.360000e+01
47 1954     2.937600e+02 6.912001e+01
47 1958     4.867200e+02 6.336000e+01
47 1971     4.690000e+02 1.720000e+02
47 1972     5.232000e+02 1.608000e+02
47 2066     5.299200e+02 5.184000e+01
47 2067     3.900000e+02 2.700000e+01
47 2072     5.992705e+02 9.745921e+01
47 2073     2.707200e+02 4.176000e+01
47 2082     5.266945e+02 6.635521e+01
47 2085     4.872000e+02 6.360000e+01
47 2103     4.780800e+02 3.312000e+01
47 2130     4.729800e+02 7.882999e+01
47 2132     3.110400e+02 6.013441e+01
47 2134     3.035751e+02 5.723137e+01
47 2135     3.384116e+02 5.971969e+01
47 2136     4.060939e+02 5.673371e+01
47 2139     4.702925e+02 6.220801e+01
47 2140     4.873127e+02 6.808045e+01
47 2141     2.936218e+02 4.727809e+01
47 2144     1.500000e+02 3.690000e+02
47 2145     1.497600e+02 3.686400e+02
47 2146     1.503360e+02 3.697920e+02
47 2147     4.682881e+02 5.184000e+01
47 2148     4.707073e+02 4.976641e+01
47 2149     3.196800e+02 3.456000e+01
47 2150     3.225600e+02 3.744000e+01
47 2152     3.120000e+02 2.900000e+01
47 2155     4.897015e+02 5.971969e+01
47 2167     5.088118e+02 2.579891e+02
47 2168     5.080320e+02 2.609280e+02
47 2169     5.604000e+02 2.460000e+02
47 2170     5.583791e+02 2.448507e+02
47 2183     3.441600e+02 8.640000e+01
47 2184     4.752000e+02 7.776000e+01
47 2185     3.442177e+02 7.050241e+01
47 2186     4.055962e+02 5.723137e+01
47 2187     2.851200e+02 6.393601e+01
47 2188     3.772800e+02 5.616000e+01
47 2189     3.379969e+02 6.013441e+01
47 2190     3.390000e+02 5.700000e+01
47 2191     3.386880e+02 5.529601e+01
47 2192     3.433882e+02 5.673371e+01
47 2193     1.761731e+02 3.971360e+02
47 2194     3.379969e+02 5.391361e+01
47 2195     1.800000e+02 3.931200e+02
