# Dataset: TUM
# Sequence: fr1desk
# First orb kf index 2
# Camera translation noise std: 0.02 m
# Camera rotation noise std: 0.0 m
# Landmark location noise std: 0.0 m
# Landmarks initialised with av depth: 1.0 m

63 2869 13298
517.306408 516.469215 318.64304 255.313989
0 0     5.460480e+02 1.658880e+02
50 2491     4.458240e+02 2.350080e+02
50 2492     4.454093e+02 2.314138e+02
50 2496     2.562970e+02 2.388788e+02
50 2497     2.574720e+02 2.367360e+02
50 2533     3.283200e+02 3.196800e+02
50 2534     4.780000e+02 2.850000e+02
50 2535     4.769280e+02 2.851200e+02
50 2536     4.776000e+02 2.832000e+02
50 2537     4.780800e+02 2.836800e+02
50 2538     5.200000e+02 2.650000e+02
50 2539     5.196000e+02 2.652000e+02
50 2540     5.184000e+02 2.649600e+02
50 2541     5.399655e+02 2.463437e+02
50 2542     6.040000e+02 2.150000e+02
50 2556     6.030721e+02 1.382400e+02
50 2558     4.578510e+02 1.517875e+02
50 2577     5.299200e+02 2.332800e+02
50 2578     5.308417e+02 2.322432e+02
50 2579     5.275239e+02 2.314138e+02
50 2580     4.435200e+02 2.361600e+02
50 2581     4.872961e+02 2.160000e+02
50 2582     5.316000e+02 1.980000e+02
50 2583     2.557440e+02 2.419200e+02
50 2584     4.802458e+02 1.667175e+02
50 2585     4.586472e+02 1.540768e+02
50 2586     4.490000e+02 1.180000e+02
50 2587     5.558400e+02 9.504000e+01
50 2588     5.548954e+02 9.455617e+01
50 2589     5.557249e+02 9.331201e+01
50 2590     5.698254e+02 1.244160e+02
50 2591     5.673371e+02 1.254114e+02
50 2592     5.736960e+02 1.244160e+02
50 2593     5.822670e+02 9.206786e+01
50 2594     5.745600e+02 1.238400e+02
50 2595     3.398400e+02 1.281600e+02
50 2596     3.441600e+02 8.928001e+01
50 2597     2.115072e+02 1.144627e+02
50 2598     9.674590e+01 8.241318e+01
50 2599     4.855681e+02 5.356800e+01
50 2600     3.300000e+02 3.216000e+02
50 2617     1.416000e+02 8.520001e+01
50 2788     2.050000e+02 5.400000e+01
50 2790     3.060000e+02 1.090000e+02
50 2791     2.164839e+02 1.468109e+02
50 2794     8.400000e+01 3.240000e+01
50 2800     8.352000e+01 3.168000e+01
50 2803     5.472000e+01 1.137600e+02
50 2815     3.800000e+02 1.590000e+02
50 2817     1.382400e+02 8.985601e+01
50 2829     3.096000e+02 3.024000e+02
50 2836     3.216000e+02 2.928000e+02
50 2837     2.760000e+02 1.284000e+02
50 2843     2.052864e+02 1.181952e+02
50 2845     3.744000e+02 1.555200e+02
50 2846     2.073600e+02 4.752000e+01
51 68     5.992705e+02 1.492992e+02
51 564     2.940000e+02 1.620000e+02
51 585     4.514809e+02 1.325777e+02
51 604     2.436564e+02 2.508227e+02
51 634     5.892480e+02 2.678400e+02
51 635     5.690000e+02 2.740000e+02
51 636     4.120000e+02 2.940000e+02
51 652     3.230000e+02 7.900000e+01
51 657     1.540800e+02 1.656000e+02
51 659     2.436480e+02 2.540160e+02
51 664     1.693440e+02 2.125440e+02
51 665     1.741824e+02 1.617408e+02
51 666     1.608000e+02 1.668000e+02
51 684     3.151873e+02 3.110400e+02
51 686     3.939840e+02 2.280960e+02
51 687     4.188000e+02 2.268000e+02
51 739     4.458241e+02 2.198016e+02
51 781     5.944321e+02 2.540160e+02
51 833     2.426112e+02 2.529792e+02
51 925     4.116000e+02 2.940000e+02
51 932     3.024000e+02 2.211840e+02
51 934     4.419257e+02 5.673371e+01
51 939     5.598721e+02 1.745280e+02
51 956     3.268800e+02 2.721600e+02
51 962     3.919105e+02 1.285632e+02
51 963     3.439854e+02 2.114077e+02
51 964     3.608065e+02 1.020211e+02
51 965     3.060634e+02 2.189722e+02
51 966     3.024000e+02 2.217600e+02
51 967     2.972160e+02 1.918080e+02
51 980     3.916800e+02 1.281600e+02
51 984     2.060329e+02 1.373553e+02
51 991     3.015844e+02 1.970750e+02
51 1013     4.280000e+02 8.200000e+01
51 1017     3.922560e+02 8.467200e+01
51 1032     4.812000e+02 7.440000e+01
51 1039     2.885760e+02 1.140480e+02
51 1040     2.880000e+02 1.137600e+02
51 1041     2.806826e+02 1.015235e+02
51 1043     2.960000e+02 8.300000e+01
51 1046     1.700352e+02 2.115072e+02
51 1047     1.088640e+02 1.347840e+02
51 1062     1.164534e+02 1.343693e+02
51 1064     1.308000e+02 7.320001e+01
51 1068     4.360000e+02 1.730000e+02
51 1074     3.972000e+02 1.776000e+02
51 1077     3.009872e+02 1.576600e+02
51 1085     5.400000e+02 7.920001e+01
51 1103     1.327104e+02 7.257601e+01
51 1111     2.065306e+02 5.723137e+01
51 1112     1.700000e+02 2.130000e+02
51 1119     2.329068e+02 1.469104e+02
51 1122     1.202688e+02 1.306368e+02
51 1124     1.890000e+02 1.000000e+02
51 1125     1.884000e+02 9.960001e+01
51 1130     3.931200e+02 8.352000e+01
51 1131     3.360000e+01 7.080000e+01
51 1134     1.800000e+02 4.608000e+01
51 1136     2.870000e+02 3.110000e+02
51 1138     2.550000e+02 2.990000e+02
51 1139     2.315520e+02 2.954880e+02
51 1140     3.911640e+02 2.120049e+02
51 1142     3.670000e+02 1.780000e+02
51 1149     1.721088e+02 1.617408e+02
51 1161     1.791591e+02 4.727809e+01
51 1171     2.289600e+02 1.944000e+02
51 1180     3.807130e+02 1.990656e+02
51 1198     2.923200e+02 1.627200e+02
51 1211     2.880000e+01 1.704000e+02
51 1216     2.833920e+02 3.386880e+02
51 1219     3.284583e+02 2.717246e+02
51 1221     2.480000e+02 1.830000e+02
51 1226     2.972160e+02 8.467200e+01
51 1227     3.153600e+02 7.632000e+01
51 1237     3.283201e+01 7.084801e+01
51 1247     3.312000e+01 7.056001e+01
51 1257     3.672000e+02 1.776000e+02
51 1262     2.350000e+02 1.870000e+02
51 1263     2.472000e+02 1.800000e+02
51 1264     2.836685e+02 1.841357e+02
51 1265     3.338496e+02 1.700352e+02
51 1269     2.903040e+02 1.617408e+02
51 1274     1.080000e+02 1.092000e+02
51 1283     3.284583e+02 2.712269e+02
51 1284     2.448507e+02 2.508227e+02
51 1286     2.073600e+02 5.904000e+01
51 1287     2.076000e+02 5.880000e+01
51 1288     2.073600e+02 5.806081e+01
51 1294     2.440000e+02 2.540000e+02
51 1299     3.398400e+02 2.044800e+02
51 1303     2.861568e+02 1.845504e+02
51 1317     1.463132e+02 1.761731e+02
51 1319     2.020000e+02 1.480000e+02
51 1321     2.220000e+02 9.360001e+01
51 1326     2.208000e+02 1.752000e+02
51 1332     2.090189e+02 1.582572e+02
51 1361     2.264371e+02 1.916007e+02
51 1365     2.471040e+02 1.607040e+02
51 1366     1.731871e+02 1.702011e+02
51 1371     5.800000e+01 9.000000e+01
51 1372     1.810000e+02 4.600000e+01
51 1375     2.021760e+02 1.486080e+02
51 1378     3.960000e+02 1.510000e+02
51 1384     4.329677e+02 1.020211e+02
51 1386     1.929600e+02 3.009600e+02
51 1387     2.522880e+02 3.006720e+02
51 1388     2.544000e+02 2.988000e+02
51 1392     2.000000e+02 2.890000e+02
51 1394     1.968000e+02 2.940000e+02
51 1403     2.430000e+02 2.490000e+02
51 1428     2.220000e+02 1.430000e+02
51 1431     1.170000e+02 6.000000e+01
51 1441     6.120000e+01 5.760000e+01
51 1461     2.900000e+01 1.710000e+02
51 1473     2.090189e+02 1.393459e+02
51 1476     1.190000e+02 1.300000e+02
51 1519     1.728000e+02 1.752000e+02
51 1521     1.339200e+02 1.612800e+02
51 1586     2.820000e+02 1.770000e+02
51 1643     1.728000e+02 2.044800e+02
51 1666     1.300000e+02 1.530000e+02
51 1671     1.670400e+02 1.540800e+02
51 1677     3.553322e+02 1.403413e+02
51 1690     2.256000e+02 1.032000e+02
51 1710     2.488320e+02 3.283200e+02
51 1711     2.508227e+02 3.224863e+02
51 1720     4.500000e+02 5.500000e+01
51 1749     4.188000e+02 1.980000e+02
51 1752     3.941500e+02 1.934918e+02
51 1783     2.830713e+02 1.827423e+02
51 1789     2.550528e+02 1.721088e+02
51 1802     3.547350e+02 1.397441e+02
51 1806     2.347200e+02 1.094400e+02
51 1808     7.500000e+01 5.700000e+01
51 1822     3.919105e+02 8.501761e+01
51 1894     2.016000e+02 2.289600e+02
51 1903     2.810000e+02 2.130000e+02
51 1914     5.760000e+01 9.000000e+01
51 1972     3.398400e+02 2.160000e+02
51 1993     3.276288e+02 2.716416e+02
51 1997     1.814400e+02 1.710720e+02
51 2016     2.220000e+02 1.428000e+02
51 2036     4.190000e+02 1.980000e+02
51 2059     1.347840e+02 1.641600e+02
51 2077     1.658880e+02 1.607040e+02
51 2081     2.016000e+02 1.476000e+02
51 2090     2.052000e+02 3.684000e+02
51 2091     2.078245e+02 3.619013e+02
51 2139     2.633472e+02 3.172608e+02
51 2148     3.162240e+02 3.110400e+02
51 2158     3.600000e+02 2.606400e+02
51 2164     3.096000e+02 2.124000e+02
51 2174     2.073600e+02 3.297600e+02
51 2175     2.090000e+02 3.290000e+02
51 2176     2.073600e+02 3.300480e+02
51 2178     2.301696e+02 3.276288e+02
51 2186     2.332800e+02 2.937600e+02
51 2219     1.656000e+02 3.585600e+02
51 2220     1.656000e+02 3.588000e+02
51 2229     2.320000e+02 3.280000e+02
51 2233     2.488320e+02 3.259700e+02
51 2244     2.534400e+02 2.995200e+02
51 2270     1.728000e+02 2.052000e+02
51 2281     1.710000e+02 1.660000e+02
51 2289     3.948000e+02 1.932000e+02
51 2300     2.965248e+02 1.907712e+02
51 2304     3.096000e+02 1.555200e+02
51 2311     2.562970e+02 1.492992e+02
51 2313     2.635200e+02 1.440000e+02
51 2315     4.292353e+02 3.442177e+02
51 2316     4.720000e+02 3.330000e+02
51 2317     2.793600e+02 3.484800e+02
51 2318     4.400000e+02 3.230000e+02
51 2319     4.396033e+02 3.214081e+02
51 2320     4.458240e+02 3.162240e+02
51 2321     3.672000e+02 3.096000e+02
51 2322     4.128000e+02 2.976000e+02
51 2323     4.118400e+02 2.952000e+02
51 2324     5.256000e+02 3.528000e+02
51 2325     5.266945e+02 3.504384e+02
51 2326     5.250356e+02 3.508532e+02
51 2327     3.300000e+02 3.060000e+02
51 2328     3.297600e+02 3.067200e+02
51 2329     5.267277e+02 3.404023e+02
51 2332     3.588000e+02 3.888000e+02
51 2333     3.619013e+02 3.869836e+02
51 2334     3.583181e+02 3.881780e+02
51 2336     3.877632e+02 3.193344e+02
51 2338     3.790000e+02 3.230000e+02
51 2339     3.792000e+02 3.228000e+02
51 2342     4.126465e+02 2.944512e+02
51 2343     4.090799e+02 2.866545e+02
51 2346     3.900000e+02 2.920000e+02
51 2347     4.302720e+02 2.833920e+02
51 2348     4.269958e+02 2.836685e+02
51 2349     4.279911e+02 2.836685e+02
51 2350     1.987200e+02 2.894400e+02
51 2359     2.509056e+02 3.234817e+02
51 2378     2.056320e+02 3.663360e+02
51 2381     2.304000e+02 3.732000e+02
51 2382     2.310000e+02 3.730000e+02
51 2386     2.488320e+02 3.782247e+02
51 2387     4.570000e+02 1.860000e+02
51 2388     4.458241e+02 2.446848e+02
51 2391     3.902400e+02 2.160000e+02
51 2393     4.329677e+02 1.667175e+02
51 2397     1.740000e+02 2.050000e+02
51 2410     2.780000e+02 3.520000e+02
51 2412     2.840000e+02 3.390000e+02
51 2413     2.799360e+02 3.462913e+02
51 2436     3.421440e+02 2.198016e+02
51 2454     1.612432e+02 3.792200e+02
51 2458     2.050000e+02 3.390000e+02
51 2460     2.073600e+02 3.297025e+02
51 2463     3.110400e+02 3.859200e+02
51 2464     3.870000e+02 3.620000e+02
51 2465     3.898369e+02 3.566592e+02
51 2466     3.881780e+02 3.583181e+02
51 2467     3.881780e+02 3.583181e+02
51 2468     4.112640e+02 3.542400e+02
51 2469     4.164000e+02 3.552000e+02
51 2472     3.801600e+02 3.231360e+02
51 2473     3.787200e+02 3.225600e+02
51 2474     3.590000e+02 3.890000e+02
51 2475     3.585600e+02 3.873600e+02
51 2476     2.073600e+02 3.649536e+02
51 2478     3.120000e+02 3.870000e+02
51 2482     3.120000e+02 3.864000e+02
51 2486     3.139200e+02 4.046400e+02
51 2491     3.680640e+02 3.075840e+02
51 2492     3.682714e+02 3.060634e+02
51 2497     1.969920e+02 2.923777e+02
51 2533     2.471040e+02 3.801600e+02
51 2535     3.870720e+02 3.611520e+02
51 2536     3.876000e+02 3.600000e+02
51 2537     3.873600e+02 3.600000e+02
51 2538     4.290000e+02 3.460000e+02
51 2539     4.284000e+02 3.456000e+02
51 2540     4.285440e+02 3.456000e+02
51 2541     4.508837e+02 3.314443e+02
51 2542     5.240000e+02 3.020000e+02
51 2543     5.250356e+02 3.010868e+02
51 2544     5.266945e+02 3.006720e+02
51 2545     5.241600e+02 3.009600e+02
51 2546     5.255333e+02 2.985985e+02
51 2547     5.303109e+02 2.974041e+02
51 2548     5.568000e+02 2.448000e+02
51 2549     5.558400e+02 2.448000e+02
51 2550     5.577985e+02 2.446848e+02
51 2551     5.583791e+02 2.448507e+02
51 2552     4.560000e+02 1.860000e+02
51 2553     4.968000e+02 2.232000e+02
51 2554     5.380000e+02 2.270000e+02
51 2555     5.376000e+02 2.268000e+02
51 2556     5.371200e+02 2.260800e+02
51 2557     5.391360e+02 2.260224e+02
51 2558     3.956429e+02 2.264371e+02
51 2559     5.349889e+02 2.156544e+02
51 2560     3.912000e+02 2.172000e+02
51 2561     5.374772e+02 2.090189e+02
51 2562     4.458240e+02 2.211840e+02
51 2563     3.420000e+02 2.130000e+02
51 2564     5.822670e+02 2.040423e+02
51 2565     5.803200e+02 2.044800e+02
51 2566     2.293236e+02 1.863254e+02
51 2567     3.680640e+02 1.779840e+02
51 2568     5.330000e+02 1.780000e+02
51 2569     2.210000e+02 1.740000e+02
51 2570     4.458241e+02 1.347840e+02
51 2577     4.449600e+02 3.153600e+02
51 2578     4.458241e+02 3.151873e+02
51 2579     4.443145e+02 3.117368e+02
51 2580     3.672000e+02 3.096000e+02
51 2581     4.112640e+02 2.937600e+02
51 2582     4.524000e+02 2.832000e+02
51 2583     1.935360e+02 3.006720e+02
51 2584     4.205262e+02 2.413671e+02
51 2585     4.013163e+02 2.293236e+02
51 2586     3.950000e+02 1.930000e+02
51 2587     5.011200e+02 1.828800e+02
51 2590     5.135894e+02 2.090189e+02
51 2591     5.123950e+02 2.078245e+02
51 2592     5.150823e+02 2.090189e+02
51 2594     5.166721e+02 2.090880e+02
51 2596     3.060000e+02 1.512000e+02
51 2597     1.804032e+02 1.658880e+02
51 2599     4.440960e+02 1.347840e+02
51 2600     2.490000e+02 3.810000e+02
51 2601     2.298240e+02 3.732480e+02
51 2602     3.732481e+02 2.956125e+02
51 2610     3.475686e+02 1.576600e+02
51 2611     5.583791e+02 1.761731e+02
51 2612     5.610000e+02 1.740000e+02
51 2613     5.822670e+02 1.692058e+02
51 2614     5.400000e+02 8.064000e+01
51 2615     5.840640e+02 1.693440e+02
51 2616     5.673371e+02 1.224254e+02
51 2617     1.188000e+02 1.296000e+02
51 2618     4.272000e+02 8.160001e+01
51 2619     4.765631e+02 1.254114e+02
51 2620     2.220000e+02 9.300000e+01
51 2621     5.702401e+02 1.223424e+02
51 2622     2.903040e+02 7.776001e+01
51 2623     2.966400e+02 8.496001e+01
51 2624     3.940000e+02 9.100000e+01
51 2625     3.856897e+02 8.957953e+01
51 2626     1.361609e+02 7.524681e+01
51 2784     1.716941e+02 1.692058e+02
51 2788     1.848000e+02 1.068000e+02
51 2791     1.804032e+02 1.990656e+02
51 2794     7.488000e+01 7.488000e+01
51 2795     5.500000e+01 1.390000e+02
51 2800     7.216129e+01 7.216129e+01
51 2803     3.480000e+01 1.524000e+02
51 2816     7.100000e+01 3.700000e+01
51 2820     2.491200e+02 3.268800e+02
51 2837     2.347200e+02 1.857600e+02
51 2838     3.456000e+01 1.520640e+02
51 2839     2.832000e+02 3.384000e+02
51 2846     1.886400e+02 9.936000e+01
51 2847     3.642901e+02 1.522852e+02
51 2848     5.410000e+02 1.850000e+02
52 43     3.974400e+02 3.254400e+02
52 52     3.542400e+02 1.676160e+02
52 68     5.806081e+02 2.301696e+02
52 585     4.304794e+02 2.065306e+02
52 604     2.239488e+02 3.045704e+02
52 634     5.457600e+02 3.542400e+02
52 644     4.640000e+02 3.000000e+02
52 659     2.229120e+02 3.058560e+02
52 660     2.808000e+02 2.217600e+02
52 664     1.658880e+02 2.643840e+02
52 684     2.799360e+02 3.697920e+02
52 686     3.663360e+02 2.954880e+02
52 691     5.803200e+02 2.304000e+02
52 698     5.500000e+02 3.170000e+02
52 729     4.500000e+02 2.580000e+02
52 735     4.420800e+02 2.188800e+02
52 740     4.440000e+02 2.080000e+02
52 781     5.512321e+02 3.404160e+02
52 833     2.239488e+02 3.048192e+02
52 888     4.959360e+02 2.885760e+02
52 899     5.376000e+02 3.120000e+02
52 900     5.374081e+02 3.127680e+02
52 902     5.380000e+02 3.120000e+02
52 910     5.650000e+02 2.570000e+02
52 914     5.640000e+02 2.568000e+02
52 920     4.809600e+02 3.758400e+02
52 924     3.480000e+02 3.680000e+02
52 934     4.354561e+02 1.318810e+02
52 939     5.391360e+02 2.550528e+02
52 941     5.030000e+02 2.860000e+02
52 956     2.937600e+02 3.355200e+02
52 962     3.818880e+02 1.935360e+02
52 963     3.224863e+02 2.747106e+02
52 964     3.545857e+02 1.658880e+02
52 980     3.816000e+02 1.932000e+02
52 991     2.866545e+02 2.567947e+02
52 1013     4.210000e+02 1.550000e+02
52 1015     4.199041e+02 1.555200e+02
52 1017     3.877632e+02 1.534464e+02
52 1020     3.870720e+02 1.537920e+02
52 1039     2.851200e+02 1.728000e+02
52 1040     2.851200e+02 1.728000e+02
52 1041     2.799360e+02 1.617408e+02
52 1042     2.937600e+02 1.281600e+02
52 1043     3.000000e+02 1.430000e+02
52 1046     1.672151e+02 2.657526e+02
52 1058     2.790000e+02 1.940000e+02
52 1062     1.269043e+02 1.791591e+02
52 1064     1.520000e+02 1.220000e+02
52 1066     5.971969e+01 1.134674e+02
52 1068     4.092000e+02 2.484000e+02
52 1076     2.885760e+02 2.574720e+02
52 1077     2.938209e+02 2.185741e+02
52 1079     2.940000e+02 3.360000e+02
52 1083     5.235840e+02 1.624320e+02
52 1085     5.227200e+02 1.598400e+02
52 1103     1.534464e+02 1.223424e+02
52 1112     1.656000e+02 2.640000e+02
52 1122     1.296000e+02 1.756800e+02
52 1123     1.918080e+02 1.572480e+02
52 1125     1.960000e+02 1.510000e+02
52 1131     6.300000e+01 1.150000e+02
52 1139     2.073600e+02 3.484800e+02
52 1140     3.628801e+02 2.820096e+02
52 1149     1.745280e+02 2.142720e+02
52 1151     4.423680e+02 1.779840e+02
52 1156     3.600000e+01 1.252800e+02
52 1166     2.800000e+02 3.700000e+02
52 1170     2.268000e+02 2.748000e+02
52 1179     4.877108e+02 1.517875e+02
52 1180     3.587328e+02 2.633472e+02
52 1184     4.406400e+02 2.073600e+02
52 1194     3.160167e+02 2.339021e+02
52 1198     2.808000e+02 2.232000e+02
52 1211     4.464000e+01 2.073600e+02
52 1213     3.840000e+02 1.020000e+02
52 1219     2.956125e+02 3.344303e+02
52 1220     3.355200e+02 2.289600e+02
52 1226     2.989440e+02 1.451520e+02
52 1234     3.530000e+02 9.900000e+01
52 1235     3.542400e+02 1.008000e+02
52 1236     3.558298e+02 9.953281e+01
52 1237     6.220801e+01 1.140480e+02
52 1241     1.716941e+02 2.189722e+02
52 1247     6.192000e+01 1.137600e+02
52 1261     2.750400e+02 2.433600e+02
52 1264     2.716416e+02 2.426112e+02
52 1269     2.799360e+02 2.218752e+02
52 1274     1.212000e+02 1.560000e+02
52 1275     1.524000e+02 1.224000e+02
52 1278     3.608065e+02 7.464961e+01
52 1284     2.239488e+02 3.060634e+02
52 1289     3.400000e+01 1.250000e+02
52 1294     2.232000e+02 3.060000e+02
52 1299     3.196800e+02 2.678400e+02
52 1303     2.730240e+02 2.436480e+02
52 1319     2.030000e+02 2.010000e+02
52 1332     2.090189e+02 2.115072e+02
52 1365     2.405376e+02 2.135808e+02
52 1366     1.731871e+02 2.209629e+02
52 1368     2.926265e+02 1.343693e+02
52 1369     8.784000e+01 1.728000e+02
52 1370     1.200000e+02 1.540000e+02
52 1373     2.687386e+02 2.811802e+02
52 1375     2.056320e+02 2.021760e+02
52 1384     4.230145e+02 1.716941e+02
52 1387     2.229120e+02 3.542400e+02
52 1388     2.244000e+02 3.540000e+02
52 1431     1.320000e+02 1.128000e+02
52 1461     4.400000e+01 2.080000e+02
52 1476     1.310000e+02 1.770000e+02
52 1636     3.851920e+02 1.552712e+02
52 1690     2.292000e+02 1.572000e+02
52 1711     2.177280e+02 3.801600e+02
52 1721     3.941500e+02 1.552712e+02
52 1783     2.687386e+02 2.400732e+02
52 1788     3.135284e+02 2.329068e+02
52 1790     2.329068e+02 2.388788e+02
52 1810     2.160000e+02 1.540800e+02
52 1822     3.931546e+02 1.542759e+02
52 1888     4.371482e+02 1.289945e+02
52 1889     4.524000e+02 1.548000e+02
52 1890     4.210238e+02 1.702011e+02
52 1891     1.584000e+02 3.684000e+02
52 1932     2.090189e+02 1.015235e+02
52 1993     2.937600e+02 3.352320e+02
52 2007     2.903040e+02 2.712960e+02
52 2081     2.040000e+02 2.016000e+02
52 2089     1.330000e+02 4.160000e+02
52 2090     1.728000e+02 4.164480e+02
52 2091     1.731871e+02 4.150518e+02
52 2148     2.793600e+02 3.700800e+02
52 2164     2.904000e+02 2.712000e+02
52 2166     2.044800e+02 2.016000e+02
52 2168     3.977332e+02 3.368191e+02
52 2173     1.584000e+02 3.686400e+02
52 2182     2.218752e+02 3.545857e+02
52 2186     2.073600e+02 3.490560e+02
52 2200     1.740000e+02 4.164000e+02
52 2240     2.304000e+02 3.758400e+02
52 2244     2.232000e+02 3.542400e+02
52 2279     2.189722e+02 2.463437e+02
52 2286     3.672761e+02 2.985985e+02
52 2300     2.836685e+02 2.513204e+02
52 2310     2.580000e+02 2.090000e+02
52 2311     2.508227e+02 2.060329e+02
52 2315     3.753217e+02 4.126465e+02
52 2316     4.200000e+02 4.080000e+02
52 2318     3.900000e+02 3.972000e+02
52 2319     3.888000e+02 3.974400e+02
52 2320     3.939840e+02 3.905280e+02
52 2321     3.250000e+02 3.760000e+02
52 2322     3.672000e+02 3.660000e+02
52 2323     3.672000e+02 3.657600e+02
52 2324     4.704000e+02 4.308000e+02
52 2325     4.707073e+02 4.292353e+02
52 2326     4.702925e+02 4.304794e+02
52 2327     2.940000e+02 3.670000e+02
52 2329     4.717856e+02 4.180378e+02
52 2332     3.096000e+02 4.492800e+02
52 2338     3.336000e+02 3.900000e+02
52 2339     3.340800e+02 3.888000e+02
52 2341     3.421440e+02 3.870720e+02
52 2342     3.682714e+02 3.657831e+02
52 2349     3.877632e+02 3.545857e+02
52 2351     3.931546e+02 3.284583e+02
52 2359     2.177280e+02 3.794688e+02
52 2378     1.741824e+02 4.147201e+02
52 2380     2.094336e+02 4.292353e+02
52 2381     1.915200e+02 4.219200e+02
52 2382     1.920000e+02 4.230000e+02
52 2384     1.918080e+02 4.233600e+02
52 2386     2.090189e+02 4.279911e+02
52 2390     2.764800e+02 2.833920e+02
52 2391     3.628800e+02 2.851200e+02
52 2392     3.628800e+02 2.833920e+02
52 2394     4.089600e+02 2.476800e+02
52 2408     1.911030e+02 4.210238e+02
52 2440     2.894400e+02 2.577600e+02
52 2466     3.359232e+02 4.255028e+02
52 2469     3.630000e+02 4.230000e+02
52 2470     3.632948e+02 4.180378e+02
52 2471     3.553322e+02 4.210238e+02
52 2474     3.096000e+02 4.488000e+02
52 2475     3.100000e+02 4.490000e+02
52 2476     1.741824e+02 4.155495e+02
52 2480     2.606400e+02 4.507200e+02
52 2491     3.255552e+02 3.711744e+02
52 2492     3.234817e+02 3.657831e+02
52 2495     3.359232e+02 3.587328e+02
52 2496     1.716941e+02 3.483648e+02
52 2533     2.059200e+02 4.320000e+02
52 2534     3.355200e+02 4.248000e+02
52 2535     3.359232e+02 4.250881e+02
52 2536     3.348000e+02 4.248000e+02
52 2537     3.352320e+02 4.250880e+02
52 2538     3.768000e+02 4.140000e+02
52 2539     3.758400e+02 4.132800e+02
52 2540     3.749760e+02 4.147200e+02
52 2543     4.802458e+02 3.757364e+02
52 2544     4.810753e+02 3.753217e+02
52 2545     4.803840e+02 3.767040e+02
52 2546     4.807435e+02 3.762341e+02
52 2547     4.837295e+02 3.762341e+02
52 2548     5.160000e+02 3.288000e+02
52 2549     5.155200e+02 3.297600e+02
52 2550     5.184001e+02 3.276288e+02
52 2553     4.636800e+02 3.009600e+02
52 2554     5.020000e+02 3.090000e+02
52 2555     5.016000e+02 3.084000e+02
52 2556     5.011200e+02 3.081600e+02
52 2557     5.018113e+02 3.089664e+02
52 2558     3.670273e+02 2.965248e+02
52 2559     5.045761e+02 2.885760e+02
52 2560     3.636000e+02 2.856000e+02
52 2561     5.046314e+02 2.896405e+02
52 2562     4.155495e+02 2.911335e+02
52 2563     3.220000e+02 2.760000e+02
52 2564     5.474305e+02 2.886452e+02
52 2565     5.474305e+02 2.861568e+02
52 2566     2.185741e+02 2.436564e+02
52 2569     2.172000e+02 2.280000e+02
52 2570     4.292353e+02 2.052864e+02
52 2571     1.660000e+02 2.640000e+02
52 2572     4.727809e+02 2.587853e+02
52 2573     3.160167e+02 2.662503e+02
52 2574     5.349889e+02 2.633472e+02
52 2575     5.847553e+02 2.488320e+02
52 2576     2.861568e+02 2.198016e+02
52 2577     3.972000e+02 3.888000e+02
52 2578     3.939841e+02 3.877632e+02
52 2579     3.931546e+02 3.881780e+02
52 2581     3.680640e+02 3.646080e+02
52 2582     4.060000e+02 3.600000e+02
52 2583     1.710720e+02 3.507840e+02
52 2585     3.726509e+02 2.974041e+02
52 2587     4.723200e+02 2.592000e+02
52 2588     4.727809e+02 2.571264e+02
52 2589     4.717440e+02 2.592000e+02
52 2590     4.852225e+02 2.861568e+02
52 2592     4.827342e+02 2.861568e+02
52 2593     5.001524e+02 2.562970e+02
52 2595     2.808000e+02 2.508000e+02
52 2596     2.960000e+02 2.140000e+02
52 2599     4.285440e+02 2.056320e+02
52 2602     3.334349e+02 3.608065e+02
52 2603     2.221573e+02 3.547350e+02
52 2604     5.460000e+02 3.500000e+02
52 2605     4.150518e+02 2.657526e+02
52 2606     4.192322e+02 3.081536e+02
52 2607     5.052286e+02 2.902377e+02
52 2608     5.097600e+02 2.908800e+02
52 2609     3.910000e+02 2.960000e+02
52 2610     3.332359e+02 2.257404e+02
52 2611     5.349889e+02 2.637620e+02
52 2612     5.370000e+02 2.550000e+02
52 2613     5.583791e+02 2.508227e+02
52 2614     5.244000e+02 1.632000e+02
52 2615     5.598721e+02 2.505600e+02
52 2616     5.524072e+02 2.000610e+02
52 2617     1.296000e+02 1.752000e+02
52 2618     4.200000e+02 1.548000e+02
52 2619     4.568557e+02 2.000610e+02
52 2620     2.290000e+02 1.500000e+02
52 2621     5.536513e+02 1.990656e+02
52 2622     2.944512e+02 1.347840e+02
52 2623     2.995200e+02 1.440000e+02
52 2624     3.910000e+02 1.590000e+02
52 2625     3.856897e+02 1.542759e+02
52 2626     1.576600e+02 1.218282e+02
52 2646     3.340000e+02 3.900000e+02
52 2654     4.622304e+02 1.504936e+02
52 2655     5.083200e+02 1.440000e+02
52 2691     2.772000e+02 2.832000e+02
52 2784     1.721088e+02 2.198016e+02
52 2788     1.932000e+02 1.596000e+02
52 2794     9.800000e+01 1.230000e+02
52 2806     3.980000e+02 8.500000e+01
52 2817     1.283973e+02 1.821451e+02
52 2838     4.976641e+01 1.940890e+02
52 2839     2.460000e+02 3.948000e+02
52 2846     1.956000e+02 1.512000e+02
52 2850     3.810000e+02 1.940000e+02
53 43     4.233600e+02 3.931200e+02
53 533     5.529600e+02 2.232000e+02
